price,bedrooms,living_in_m2,real_bathrooms
290000,2,139.3545,2
272000,3,192.30921,2
340000,3,194.16727,2
359950,2,235.97362,2
325000,1,97.54814999999999,2
215000,3,143.07062,2
525000,2,204.3866,3
169900,2,84.54173,1
549950,3,351.17334,2
374500,3,291.250905,2
565000,3,211.81884,2
522500,3,195.09629999999999,1
455000,2,120.7739,1
424240,2,193.23824,2
375000,3,132.85129,2
417200,1,92.903,1
215000,2,98.47718,1
185850,2,151.43189,1
301350,2,172.79958,3
392000,3,180.23182,2
824000,3,339.09595,3
409000,2,254.55422,2
530000,3,223.89623,2
200000,2,101.26427,1
495200,3,251.76713,2
738000,2,118.91584,1
680000,3,305.65087,2
295500,2,123.56099,1
880000,3,377.18618,3
641000,2,137.49644,1
600000,2,90.11591,1
495000,3,276.85094,2
250000,2,188.59309,1
865000,3,251.76713,2
455000,1,117.05778,1
237500,2,137.49644,1
440000,3,237.83168,2
700000,2,197.88339,2
368888,2,138.42547,1
459950,3,225.75429,1
159995,1,92.903,1
315000,3,258.27034,2
273500,2,144.92867999999999,1
343000,1,96.61912,1
377000,3,201.59951,2
370000,1,116.12875,1
750000,3,255.48325,3
621138,2,202.52854,2
265000,2,124.49002,2
449500,2,117.05778,2
540000,3,264.77355,2
380000,3,213.6769,2
317000,2,142.14159,1
370000,2,142.14159,1
469000,3,249.90906999999999,2
269900,2,161.65122,2
933399,2,366.03782,2
210000,3,178.37376,1
300000,2,136.56741,2
186375,2,92.903,1
680000,3,204.3866,1
485000,2,266.63161,2
485000,1,132.85129,2
540000,2,149.57383,1
885000,2,240.61877,2
602500,1,287.07027,2
295000,3,158.86413,2
357500,2,143.07062,1
930000,1,167.2254,1
750000,2,303.79281,2
394000,3,336.30886,3
402000,1,65.96113,1
800000,3,308.43796,2
392500,2,154.21898,1
308000,3,182.08988,2
320000,2,141.21256,1
379500,1,152.36092,1
395000,2,188.59309,1
421000,2,102.1933,1
465000,2,117.98681,1
775000,3,189.52212,2
480000,3,225.75429,2
431750,1,130.0642,2
289950,2,195.003397,2
400000,2,239.68974,2
325500,2,143.07062,1
349950,3,194.16727,2
599000,1,143.99965,1
235000,3,202.52854,3
379900,2,203.45757,2
690000,3,248.05101,2
500000,1,145.85771,2
289000,1,93.83203,1
549995,3,247.12198,3
430000,3,360.46364,3
298900,2,172.056356,2
395000,2,165.36734,2
180000,1,74.3224,1
224975,2,89.18688,1
771000,2,165.36734,2
580000,1,113.34166,1
665000,2,250.8381,1
808250,2,162.58025,2
319000,2,129.13517,1
635000,2,180.23182,1
290000,2,163.50928,2
256950,1,99.40621,2
330000,2,109.62554,1
385000,3,194.16727,3
255000,3,154.21898,2
284000,2,174.65764,2
302500,2,157.00607,2
553500,1,78.96755,1
430000,3,166.29637,2
382880,2,150.50286,2
600000,3,292.64445,3
545000,1,115.19972,1
340000,3,221.10914,3
597400,3,224.82526,2
340000,2,159.79316,1
620000,2,230.39944,2
300000,2,165.36734,2
400000,2,135.63838,2
370000,2,74.3224,1
599950,2,156.07704,1
780000,3,338.16692,2
488000,2,180.23182,2
540000,3,202.52854,2
542126,3,219.25108,2
325000,3,182.08988,2
251200,3,121.70293,1
304000,2,159.79316,1
306000,2,110.55457,1
367500,2,130.99323,1
532500,3,231.32847,2
157340,1,83.6127,1
219900,2,90.11591,1
590000,3,212.74787,2
425000,1,155.14801,1
485000,1,117.05778,2
230000,2,104.05136,1
221000,2,116.12875,1
525000,2,243.40586,1
1137500,3,293.57348,3
430000,2,361.39267,3
255000,2,130.99323,1
300000,3,146.78674,2
734500,3,304.72184,2
435000,2,314.01214,2
560000,3,154.21898,1
450000,3,222.9672,2
330000,3,193.23824,2
550000,1,91.04494,1
258000,2,96.61912,1
625000,2,241.5478,2
455000,3,274.06385,2
424950,1,92.903,1
415000,3,170.94152,1
176000,1,85.47076,1
525000,2,93.83203,1
235000,3,232.2575,2
716000,2,210.88981,2
328500,2,129.13517,2
450000,2,161.65122,1
355000,3,257.34131,2
250000,2,126.34808,1
730000,3,217.39302,1
275000,2,147.71577,3
468000,1,137.49644,2
840000,3,259.19937,2
515000,2,186.73503,2
898000,1,229.47041,2
455000,1,95.69009,1
515700,2,202.52854,2
445000,3,244.33489,2
660000,3,281.49609,3
310000,2,116.12875,1
325000,3,204.3866,2
485000,1,100.33524,1
399963,3,243.40586,2
355500,2,241.5478,2
390000,2,232.2575,2
526000,2,185.806,2
186950,1,129.13517,2
251700,2,168.15443,2
190000,2,70.60628,1
589000,3,205.31563,1
188200,2,117.05778,1
463500,1,101.26427,1
380000,2,107.76748,1
237000,2,158.86413,2
425000,1,118.91584,1
484000,3,306.5799,2
215000,2,75.25143,1
386100,2,117.98681,2
122000,1,70.60628,1
170000,2,90.11591,1
470500,3,232.2575,2
730000,2,153.28995,1
320000,3,199.74145,2
589000,2,219.25108,2
463800,2,91.04494,1
393000,3,149.57383,1
427500,3,225.75429,2
353000,2,176.5157,2
970000,3,334.4508,2
390000,2,117.05778,1
950000,3,380.9023,3
465000,2,132.85129,2
290000,2,193.23824,2
825000,3,370.68297,2
209000,2,123.56099,1
350000,3,154.21898,2
330000,3,276.85094,2
450000,3,171.87055,1
482500,1,108.69651,2
772000,3,232.2575,2
336500,2,170.01248999999999,2
275500,3,119.84487,1
145000,2,93.83203,1
366400,3,189.52212,2
579000,3,230.39944,1
379950,2,157.00607,1
302200,3,160.72219,1
307000,3,106.83845,1
1050000,2,194.16727,2
891000,3,216.46399,2
584950,3,299.14766,3
490000,3,245.26391999999998,3
496000,2,202.52854,2
287500,3,113.34166,2
224000,2,133.78032,1
560000,3,201.59951,3
550000,3,299.14766,2
530000,2,227.61235,3
495000,3,256.41228,1
269000,2,157.00607,1
577500,2,185.806,2
580000,3,241.5478,2
451000,2,190.45115,2
781000,2,192.30921,2
425500,3,141.21256,1
631500,3,235.04459,2
250000,3,172.79958,1
750000,3,181.16085,1
1010000,3,325.1605,3
344950,2,173.72861,1
379000,2,247.12198,3
513000,3,210.88981,2
334000,1,62.24501,1
299950,2,148.6448,2
889950,3,343.7411,3
292500,1,69.67725,1
365000,3,286.14124,1
212625,1,89.18688,1
234000,2,111.4836,1
515000,2,226.68332,3
525000,2,148.6448,2
722500,3,228.54138,2
636000,1,114.27069,1
475000,2,175.58667,2
725000,3,348.38625,2
322500,2,125.41905,2
575000,3,342.81207,3
896000,3,234.11556,2
635000,3,223.89623,2
634000,2,231.32847,2
495000,3,319.58632,3
255000,3,153.28995,1
705000,2,183.01891,3
344950,2,136.56741,2
285000,2,133.78032,1
717000,3,235.97362,2
386000,3,230.21363399999998,2
875000,3,356.74752,3
978000,2,222.03817,1
600000,2,228.54138,2
227950,2,104.05136,1
558000,3,202.52854,2
840000,3,230.39944,2
387500,2,144.92867999999999,1
380000,2,170.94152,2
950000,3,232.2575,2
390000,2,132.85129,1
520000,3,231.32847,2
567000,2,192.30921,2
255000,1,57.59986,1
346500,1,149.57383,1
425000,2,166.29637,2
345950,3,124.49002,1
315000,2,82.68367,1
476100,3,171.87055,2
215000,2,122.817766,2
340000,2,161.65122,1
562500,3,215.53496,2
182000,2,182.08988,2
341000,2,162.58025,2
215000,2,89.18688,1
565000,3,237.83168,3
354000,2,200.67048,2
319950,1,99.40621,1
199950,3,161.65122,2
695000,3,259.19937,2
348000,1,117.98681,2
400000,3,179.30279,2
355000,2,196.02533,2
371000,3,157.00607,1
342000,3,182.461492,2
616200,3,364.17976,3
425000,3,117.05778,1
680000,2,173.72861,1
399950,1,65.96113,1
555000,3,227.61235,2
475000,2,230.39944,1
589000,2,209.03175,2
220000,3,133.78032,1
650000,2,151.43189,1
255000,3,225.75429,2
495000,1,171.87055,1
332000,1,92.903,1
345000,2,126.34808,1
265000,2,151.43189,2
533380,3,259.19937,2
389900,3,158.86413,1
230000,2,116.12875,1
732600,3,197.88339,2
230000,2,140.28353,1
340000,3,174.65764,1
308000,3,216.46399,2
265000,2,99.40621,1
330000,2,155.705428,2
355000,2,200.67048,2
268643,3,168.15443,2
179000,3,166.29637,1
425000,3,202.52854,2
405000,3,248.05101,2
323800,2,191.38018,2
245000,2,155.14801,1
330000,2,150.50286,2
408000,1,75.25143,1
232000,1,89.18688,1
950000,2,255.48325,2
208000,2,85.47076,1
469000,3,329.80565,2
495000,3,294.50251,3
366000,2,220.18010999999998,2
635000,2,160.72219,3
580000,3,298.21863,2
839000,2,114.27069,1
200500,2,118.91584,2
399950,2,120.402288,3
265000,3,119.84487,1
435000,3,244.33489,2
383000,2,130.0642,1
822000,2,223.89623,2
385000,2,94.76106,1
250000,1,91.97397,1
115000,1,92.903,1
582500,1,105.90942,1
356000,3,187.66406,2
595000,2,137.49644,2
560000,2,129.13517,2
657500,2,248.05101,2
500000,3,216.46399,2
375000,1,107.76748,1
478000,2,118.91584,1
420000,3,230.39944,2
230000,2,110.55457,1
175000,2,116.12875,1
830000,3,324.23147,3
372000,3,232.2575,2
580000,2,199.74145,2
545000,3,188.59309,2
595000,1,95.69009,1
300000,2,170.01248999999999,2
335000,2,189.52212,1
356500,3,145.85771,1
490000,3,182.08988,2
961500,2,363.25073,2
209950,2,90.11591,1
568450,3,302.86378,3
765000,3,332.59274,3
658500,1,130.99323,1
300000,2,177.44473,2
376000,3,204.3866,2
599950,2,183.01891,2
149900,1,101.26427,1
903000,2,358.60558,2
320000,3,185.806,2
677000,3,261.98646,2
475000,2,115.19972,1
622000,2,157.00607,3
385000,3,274.99288,2
550000,2,126.34808,1
310000,2,135.63838,1
780000,2,270.34773,2
552500,3,144.92867999999999,1
379750,3,222.03817,2
580000,2,195.09629999999999,1
325000,2,209.03175,1
494000,2,145.85771,3
335900,3,229.934925,2
325000,2,165.36734,1
350000,2,197.88339,1
850000,3,245.26391999999998,3
799000,3,310.29602,2
160000,1,86.39979,1
395000,2,100.33524,1
263500,1,69.67725,1
797500,3,303.79281,2
809950,3,340.02497999999997,3
185000,2,106.83845,1
800000,3,179.30279,1
268000,2,137.49644,1
309950,1,140.28353,1
290000,2,143.99965,2
560000,2,120.7739,2
431000,2,154.21898,1
630000,3,338.16692,3
285900,3,157.00607,1
305000,3,205.31563,2
450000,2,125.41905,1
690000,1,90.11591,1
400000,2,163.50928,2
660000,2,229.47041,3
550000,3,250.8381,2
402200,2,166.29637,1
319000,3,187.66406,2
500000,3,208.10272,1
896000,3,247.12198,1
898000,3,250.8381,2
660000,2,238.76071,2
920000,3,379.04424,3
325000,3,209.96078,2
390000,2,173.72861,1
366000,2,125.41905,2
234950,2,140.28353,2
362000,2,131.92226,2
525000,3,132.85129,1
349500,2,117.05778,1
425000,2,143.07062,2
570000,1,98.47718,1
480000,3,189.52212,2
570500,1,128.20614,1
215000,2,163.50928,2
247000,2,117.98681,2
375000,1,101.26427,1
199000,2,140.28353,1
315000,3,179.30279,2
300000,3,256.41228,2
345950,2,196.02533,2
225205,2,111.4836,1
530000,3,274.06385,2
135000,1,113.34166,1
692500,3,207.17369,1
408000,2,183.01891,1
385000,2,153.28995,2
1050000,3,319.58632,3
432500,2,179.30279,2
438900,3,254.55422,2
450000,2,133.78032,1
370000,2,150.50286,1
410000,3,183.01891,1
550000,2,157.9351,2
269000,2,133.78032,2
808000,3,321.44438,3
340000,2,118.91584,1
485000,2,139.3545,1
802000,2,239.68974,2
315000,2,120.7739,2
352500,2,130.99323,2
835000,3,330.73468,2
339300,2,90.11591,2
495000,3,220.18010999999998,2
535000,2,171.87055,2
675000,2,159.79316,3
849000,2,234.11556,1
675000,3,176.5157,1
323000,3,183.01891,2
462370,1,172.79958,2
365000,3,147.71577,1
700000,2,130.99323,1
760000,3,278.709,3
887000,2,278.709,2
625000,2,186.73503,2
230000,2,133.78032,2
299000,2,160.72219,2
350000,3,198.81242,1
946000,3,291.71542,3
940000,2,113.34166,1
280017,2,171.87055,2
316500,3,199.74145,2
320000,2,206.24466,1
264950,2,130.0642,1
740000,3,349.31528,3
385000,2,207.17369,2
840000,2,283.35415,2
250000,2,176.5157,2
942500,3,331.66371,3
798000,2,333.52177,3
477000,2,161.65122,2
251750,2,122.63195999999999,2
475000,2,152.36092,1
399900,2,79.89658,1
324900,3,174.65764,2
284000,3,185.806,2
440000,3,132.85129,2
253500,2,113.34166,1
257000,3,176.5157,1
324000,2,92.717194,2
804000,3,257.34131,3
629000,3,190.45115,2
525000,2,144.92867999999999,1
268000,3,156.07704,1
522000,3,167.2254,2
326000,3,212.74787,1
265000,3,148.6448,2
145600,2,108.69651,1
705000,3,238.76071,2
635000,2,243.40586,2
775000,2,235.97362,2
338000,3,222.9672,2
396000,1,58.52889,1
300000,2,182.08988,2
397950,3,219.25108,1
308000,2,156.07704,1
165000,2,93.83203,1
325000,1,75.25143,1
265000,2,157.00607,2
249900,1,136.56741,2
295000,2,154.21898,2
310000,2,163.50928,2
760500,3,214.60593,2
170000,1,80.82561,1
227000,2,140.28353,1
425000,3,100.33524,1
329950,3,196.95436,2
549000,3,319.58632,2
981000,3,196.02533,2
430000,2,134.70935,1
615000,2,131.92226,3
250000,2,111.4836,1
630000,2,126.34808,1
474000,3,182.08988,2
223000,2,126.34808,1
660000,2,183.94794,1
965000,3,305.65087,3
907000,2,201.59951,1
270000,3,241.5478,2
133000,2,91.04494,1
665000,2,244.33489,2
460000,2,105.90942,1
375000,3,207.17369,1
301000,2,170.94152,1
425000,1,81.75464,1
685000,1,101.26427,1
247500,3,228.54138,2
343000,1,114.27069,1
300000,2,122.63195999999999,1
175000,2,137.49644,1
525000,2,281.49609,2
450000,3,251.76713,2
418000,2,130.99323,2
560000,2,192.30921,2
340000,3,249.90906999999999,2
515000,3,161.65122,1
216000,2,118.91584,1
450000,2,129.13517,1
630000,2,149.57383,3
765000,3,256.41228,3
200000,3,94.76106,1
360000,3,222.03817,2
598950,2,137.49644,2
439900,3,314.94117,3
179000,1,91.97397,1
467000,2,157.00607,2
275000,2,137.49644,2
399000,3,284.28318,3
610000,3,170.01248999999999,1
717500,2,194.16727,1
616000,3,157.9351,1
460458,3,305.093452,2
699188,3,301.93475,3
775000,3,325.1605,2
257500,2,142.14159,1
750000,3,261.05743,2
570000,3,138.42547,1
875000,3,221.10914,2
552500,2,132.85129,1
680000,3,206.24466,2
364000,3,186.73503,1
265000,1,87.32882,1
685000,2,205.31563,1
737500,2,215.53496,1
350000,2,106.83845,1
337000,2,136.56741,2
499950,3,295.43154,2
520000,1,84.54173,1
750000,1,150.50286,1
300000,2,157.9351,2
232000,2,129.13517,1
415000,1,107.76748,2
844000,3,287.07027,3
389000,2,202.52854,1
750000,2,234.11556,2
655100,1,113.34166,1
753000,2,212.74787,2
865000,3,325.1605,2
415000,2,145.85771,1
382000,1,99.40621,1
400000,2,104.98039,1
610000,3,213.6769,2
240000,3,162.58025,2
270000,2,131.92226,2
178000,2,102.1933,1
535000,3,242.47683,2
175000,3,112.41263,1
243000,2,122.63195999999999,1
320000,2,104.05136,1
652600,3,206.24466,2
410500,2,106.83845,1
414000,3,324.23147,2
205000,2,131.92226,1
998500,1,145.85771,1
512500,2,176.5157,2
215000,3,157.9351,2
395000,3,183.01891,2
285000,2,173.72861,2
279000,1,94.76106,1
249000,3,111.4836,1
289950,3,189.52212,3
462608,2,186.73503,2
1107460,3,340.02497999999997,3
270000,2,149.57383,1
235000,2,101.26427,2
325000,2,117.98681,1
480000,2,169.08346,2
299000,2,96.61912,1
345000,2,132.85129,2
405000,2,294.50251,2
340000,3,130.0642,1
278500,3,180.23182,2
319990,3,196.95436,2
345000,2,101.26427,1
1031000,3,196.02533,1
350000,3,164.43831,2
619000,3,213.6769,2
650000,2,232.2575,2
503000,1,80.82561,1
280000,2,111.4836,1
174000,1,83.6127,1
410000,2,157.00607,2
400000,2,181.16085,1
868500,3,231.32847,2
305000,3,144.92867999999999,1
265800,2,135.63838,1
200000,2,132.85129,2
408000,2,243.40586,2
575000,3,216.46399,1
149000,2,157.9351,1
229000,2,127.27711,1
543200,3,261.98646,2
550000,2,200.67048,2
650000,2,259.19937,2
450000,2,107.76748,1
199000,2,162.58025,2
350000,2,172.79958,2
775000,1,93.83203,1
735000,3,217.39302,3
355000,3,173.72861,2
801000,3,305.65087,3
780000,2,196.02533,2
415000,3,236.345232,2
295000,2,168.15443,2
650000,3,345.59916,3
328000,1,65.0321,1
450000,3,204.3866,3
502000,3,248.98004,2
435000,2,149.57383,2
570000,3,217.39302,1
203000,2,111.4836,1
975000,3,317.72826,3
810000,2,141.21256,1
359950,2,175.58667,1
921000,3,206.24466,1
495000,3,254.55422,3
554000,1,178.37376,2
615000,3,232.2575,2
312500,3,213.6769,1
325000,2,224.82526,1
725000,3,226.68332,2
717000,2,121.70293,1
1065000,2,313.08311,3
706000,3,304.72184,2
200000,3,176.5157,2
374950,1,115.19972,2
607000,2,261.05743,2
233000,2,116.12875,1
540000,3,209.96078,1
230000,3,198.81242,1
857500,2,189.52212,1
500000,1,151.43189,1
580000,3,212.74787,2
415950,2,106.83845,1
210000,3,194.16727,1
216500,2,108.69651,1
226000,2,138.42547,1
520000,3,175.58667,2
510000,3,143.99965,1
838000,3,237.83168,2
1072000,1,362.3217,2
330000,1,73.39337,1
411000,3,232.2575,2
599000,3,259.19937,2
500000,2,127.27711,1
785000,2,272.20579,2
385000,2,147.71577,2
630000,3,231.32847,1
330000,3,178.37376,3
354901,2,138.42547,2
355000,3,189.52212,1
558000,2,156.07704,2
450000,2,182.08988,2
244000,2,135.63838,1
765000,3,266.63161,3
300000,2,106.83845,1
295500,2,147.71577,1
450000,2,107.76748,1
295000,2,98.47718,1
585000,2,157.9351,3
405000,2,148.6448,1
302860,1,90.11591,1
688000,2,163.50928,1
1075000,2,262.91549,2
270000,2,93.83203,1
365000,1,91.04494,1
659000,3,183.94794,2
469500,3,179.30279,2
235000,2,131.92226,1
536000,2,146.78674,1
148226,2,130.0642,1
295700,3,159.79316,2
345000,2,187.66406,2
511555,2,130.0642,2
985000,2,157.9351,1
600000,1,103.12233,1
327000,2,122.63195999999999,1
448000,2,142.14159,2
490000,3,196.02533,2
201000,2,89.18688,1
562500,3,271.27676,2
196000,2,101.26427,1
440000,2,144.92867999999999,2
751000,2,287.07027,2
397000,1,149.57383,1
695000,2,241.5478,2
500000,3,244.33489,2
402500,2,91.97397,1
472500,1,157.9351,2
515000,2,168.15443,1
432500,3,139.3545,1
700000,3,282.42512,2
630000,3,195.09629999999999,2
211000,2,130.99323,1
387500,3,296.36057,2
538500,2,232.2575,3
236000,2,120.7739,1
940000,3,303.79281,2
641250,2,206.24466,2
435010,2,117.98681,1
1010000,2,265.70258,2
631500,1,165.36734,2
252500,2,95.69009,1
440000,2,143.99965,2
275000,3,188.59309,2
640000,2,112.41263,1
376000,2,136.56741,2
619400,3,194.16727,2
1112750,3,287.07027,3
379900,1,105.90942,1
713400,2,168.15443,2
792000,2,308.43796,2
414999,3,199.74145,2
600000,1,144.92867999999999,1
490000,1,131.92226,1
250000,2,110.55457,1
239950,1,118.91584,1
560000,2,152.36092,2
275000,2,109.62554,1
469000,2,243.40586,2
710000,3,258.27034,2
180000,2,184.87697,2
526000,1,134.70935,1
419500,3,236.90265,2
515000,1,98.47718,1
712000,2,297.2896,2
495500,2,197.88339,1
295000,3,168.15443,2
286000,1,72.46433999999999,1
260000,2,156.07704,1
775000,3,287.07027,2
550000,3,292.458644,2
172000,2,124.49002,1
395000,1,86.39979,1
745000,3,256.41228,2
239000,3,183.94794,2
625000,3,196.95436,1
284950,3,185.806,1
520500,2,176.5157,2
234000,3,129.13517,1
935000,3,341.88304,3
420000,3,195.09629999999999,2
350000,3,242.47683,2
533050,1,84.54173,1
590000,3,270.34773,2
410988,2,92.903,1
550000,3,154.21898,1
575000,2,113.34166,1
553000,1,130.0642,2
425000,2,181.16085,2
642450,2,170.01248999999999,1
518000,2,170.01248999999999,1
450000,2,137.49644,2
316750,2,116.686168,2
165000,2,90.11591,1
650000,3,196.02533,2
475000,1,158.86413,1
910000,3,389.26357,2
208800,2,129.13517,2
335000,3,222.9672,2
509000,3,182.08988,2
295000,1,91.788164,1
650000,3,205.12982399999999,2
500000,3,218.32205,2
332000,3,221.10914,2
465000,2,146.78674,1
459000,2,107.76748,1
907687,3,330.73468,2
410000,3,215.53496,1
507000,3,253.62519,2
515000,2,143.07062,2
405500,1,125.41905,2
683000,3,159.79316,1
378950,3,169.08346,2
550000,2,105.90942,1
285000,2,104.05136,1
406500,1,140.28353,1
278000,3,171.87055,2
345000,2,98.47718,1
210000,2,103.12233,1
585000,3,270.34773,2
445000,3,182.08988,3
256000,2,81.75464,1
430000,2,241.5478,2
375000,1,91.04494,1
810000,3,369.75394,3
456500,2,194.16727,2
249950,2,127.27711,1
526000,1,143.99965,2
645000,2,231.32847,2
436000,2,135.63838,2
345000,2,129.13517,1
665000,3,290.78639,2
567000,3,244.33489,1
291850,2,98.47718,1
225000,2,100.33524,1
499900,2,225.75429,1
650000,2,124.49002,2
283000,2,161.65122,1
1085000,2,237.83168,1
470000,2,161.65122,3
254000,2,93.83203,1
661000,3,184.87697,2
450000,3,203.45757,1
378000,3,175.58667,2
260000,2,110.55457,1
525000,3,209.96078,2
785000,2,277.77997,2
425000,1,106.83845,1
840000,3,317.72826,2
783350,3,305.65087,2
500000,1,163.50928,1
644000,3,307.50893,2
575000,2,232.2575,2
678100,2,171.87055,1
480000,3,178.37376,1
364000,1,118.91584,2
560000,3,267.56064,2
359800,3,222.03817,2
606000,2,139.3545,1
288000,2,154.21898,1
390000,2,111.4836,1
325000,2,175.58667,2
752000,3,153.28995,1
370000,1,129.13517,2
325000,1,155.14801,1
660000,3,212.74787,2
569888,3,240.61877,2
557000,1,134.70935,1
440000,2,263.84452,1
335000,2,130.0642,1
400000,2,151.43189,1
259875,3,204.3866,2
465000,2,144.92867999999999,2
257500,2,105.90942,2
237000,2,138.42547,2
287500,3,238.76071,2
780000,3,318.65729,2
415000,2,202.52854,2
306888,3,180.23182,1
360000,3,245.26391999999998,2
506000,3,225.75429,3
260000,1,130.99323,1
600000,3,161.65122,1
370000,1,219.25108,1
721000,1,166.29637,1
489900,3,194.16727,2
305000,1,84.54173,1
295000,2,180.23182,1
293000,2,177.44473,2
350000,2,146.78674,2
562000,2,174.65764,1
235000,2,130.0642,1
239950,3,135.63838,1
425000,3,150.50286,1
666570,3,215.53496,2
345000,2,217.39302,2
550500,1,86.39979,1
405000,3,202.52854,1
252500,2,168.15443,2
465000,2,130.99323,1
762500,3,290.78639,2
349950,1,114.27069,1
184000,2,138.42547,1
309000,2,105.90942,1
499000,3,248.98004,2
525000,3,234.11556,2
520000,3,193.23824,1
391000,2,138.42547,2
998000,2,344.67013,3
412000,1,115.19972,1
476000,3,254.55422,2
865000,2,355.81849,3
229950,3,199.74145,2
230005,1,95.69009,1
506000,1,145.85771,1
225000,3,157.9351,2
315000,1,71.53531,1
216500,2,94.76106,1
550000,2,89.18688,1
855000,2,289.85735999999997,2
665000,2,239.68974,2
658000,3,307.50893,2
825000,2,179.30279,1
920000,3,354.88946,3
325000,2,235.97362,2
310000,3,197.88339,2
419900,2,134.70935,1
213500,1,191.38018,1
125000,2,85.47076,1
485000,3,130.0642,2
735000,3,227.61235,2
439000,1,73.39337,1
1000000,3,165.36734,1
250800,2,119.84487,1
538000,2,238.76071,2
670000,3,358.60558,3
840000,2,258.549049,2
361000,3,221.10914,2
457500,2,112.41263,1
999000,3,290.78639,2
545000,3,156.07704,3
410000,1,80.82561,1
449950,3,305.65087,3
